Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
11,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125616,-0.012054,0.888226,0.086597,-0.072350,0.444809,0.043807,-0.176605,0.018694,-0.121314,0.026665,0.874138,-0.141649,0.007013,0.439987,-0.188515,-0.068800,0.013852,0.005672,0.005452,1.110954,0.006380,0.023467,1.369745,0.027905,0.087102,1.475014,0.006648,0.022183,1.576324,-0.120355,0.057252,1.313784,-0.224067,0.015761,1.059363,-0.217943,0.027022,0.843124,0.127259,-0.037772,1.312008,0.167720,-0.149306,1.068523,0.180194,-0.183842,0.855023
12,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126169,-0.009487,0.888077,0.086206,-0.072828,0.445397,0.042409,-0.179453,0.018664,-0.122484,0.022932,0.873889,-0.144012,0.001706,0.440523,-0.191277,-0.076204,0.013848,0.006838,0.005422,1.110687,0.004595,0.023259,1.368778,0.025264,0.087593,1.475483,0.004122,0.022133,1.574700,-0.121631,0.055659,1.312917,-0.225830,0.012296,1.059674,-0.224056,0.011495,0.840416,0.126999,-0.036865,1.311837,0.167041,-0.150278,1.069904,0.175576,-0.194658,0.853870
13,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126410,-0.008604,0.886968,0.087720,-0.071650,0.444088,0.044790,-0.176713,0.017759,-0.123138,0.022512,0.874069,-0.143768,0.002367,0.440491,-0.190552,-0.077767,0.013065,0.006033,0.005740,1.110322,0.002266,0.026222,1.367948,0.023071,0.091540,1.474050,0.001802,0.026179,1.572557,-0.123536,0.058559,1.312700,-0.228557,0.013675,1.058771,-0.226849,0.009041,0.838503,0.126685,-0.033975,1.312732,0.167401,-0.147187,1.069661,0.175240,-0.193402,0.852818
14,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.128012,-0.005562,0.887337,0.090370,-0.065504,0.443260,0.047225,-0.170612,0.016256,-0.125313,0.018566,0.873049,-0.144894,0.004813,0.438609,-0.189001,-0.072497,0.009940,0.005113,0.005127,1.110710,-0.000970,0.027228,1.368038,0.018274,0.091576,1.473370,-0.002898,0.028610,1.573325,-0.127985,0.057035,1.310439,-0.230592,0.015130,1.055151,-0.222053,0.024255,0.832757,0.124979,-0.032818,1.313423,0.170426,-0.140703,1.067971,0.180421,-0.185017,0.850096
15,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127668,-0.003994,0.887975,0.090989,-0.062760,0.443535,0.049753,-0.166824,0.014935,-0.125889,0.017064,0.871741,-0.144287,0.006147,0.437291,-0.189389,-0.071344,0.005264,0.003136,0.004602,1.109477,-0.005161,0.029523,1.365342,0.013379,0.093375,1.466717,-0.006335,0.031950,1.565941,-0.133204,0.055640,1.305323,-0.231406,0.019880,1.049930,-0.219428,0.041035,0.822850,0.122505,-0.029650,1.310984,0.173070,-0.131781,1.062228,0.182039,-0.181323,0.845742
16,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127381,-0.003857,0.888656,0.092998,-0.059958,0.445358,0.054743,-0.160717,0.016022,-0.126137,0.017854,0.871728,-0.142873,0.010818,0.438263,-0.187148,-0.070690,0.005150,0.002017,0.004330,1.108186,-0.009320,0.030870,1.364205,0.010010,0.094865,1.464586,-0.010155,0.034297,1.564681,-0.137111,0.057503,1.302505,-0.233122,0.023960,1.045539,-0.219208,0.053413,0.815579,0.119687,-0.027240,1.311040,0.173802,-0.127519,1.061764,0.186573,-0.167446,0.845315
17,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127510,0.000090,0.889692,0.093697,-0.058584,0.445191,0.058055,-0.155626,0.015595,-0.127055,0.013587,0.870975,-0.142750,0.014347,0.436658,-0.185074,-0.063858,0.003410,-0.001279,0.003433,1.106819,-0.011793,0.032522,1.363535,0.006299,0.097021,1.460930,-0.014320,0.039899,1.561576,-0.140893,0.057170,1.299690,-0.234060,0.033852,1.040827,-0.211694,0.078457,0.811660,0.117188,-0.025323,1.311055,0.173282,-0.124870,1.061605,0.193811,-0.147026,0.843814
18,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126983,0.004964,0.888935,0.093670,-0.051541,0.446860,0.062041,-0.149445,0.014973,-0.127409,0.008173,0.869993,-0.143430,0.019905,0.436587,-0.186934,-0.056598,0.002808,-0.002463,0.003433,1.104419,-0.015550,0.038727,1.360898,0.002065,0.104607,1.456088,-0.018068,0.051607,1.558847,-0.143632,0.058888,1.295590,-0.234711,0.039115,1.034733,-0.208344,0.091117,0.805241,0.114162,-0.017786,1.308010,0.172883,-0.117550,1.060260,0.201958,-0.116327,0.844240
19,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126743,0.012102,0.887614,0.094825,-0.042600,0.446907,0.064740,-0.141111,0.015230,-0.128079,-0.000467,0.870008,-0.140251,0.032147,0.438567,-0.186012,-0.052034,0.003968,-0.002783,0.005670,1.104713,-0.018221,0.046052,1.357508,-0.001214,0.111804,1.452418,-0.022412,0.063078,1.554515,-0.146847,0.060982,1.293435,-0.236910,0.040957,1.031288,-0.212385,0.088870,0.801142,0.112377,-0.008197,1.306523,0.174396,-0.107198,1.059526,0.209406,-0.085686,0.844453
20,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126680,0.017773,0.886776,0.096877,-0.032564,0.447109,0.070563,-0.127173,0.014027,-0.129532,-0.009415,0.869954,-0.138460,0.046284,0.437386,-0.182027,-0.041178,0.002646,-0.000723,0.006986,1.105694,-0.017067,0.056349,1.354200,-0.002140,0.120086,1.450335,-0.023088,0.075160,1.551854,-0.146863,0.064422,1.289664,-0.234615,0.047868,1.028066,-0.207749,0.104215,0.798252,0.112785,0.003269,1.304345,0.176364,-0.096716,1.059001,0.220534,-0.046718,0.844064
21,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127410,0.020517,0.886138,0.102955,-0.020946,0.445774,0.080597,-0.111682,0.011712,-0.129734,-0.012062,0.870047,-0.135726,0.055385,0.434930,-0.176342,-0.028135,0.000000,0.004400,0.008055,1.106863,-0.015284,0.063478,1.351692,-0.002368,0.125373,1.447845,-0.021771,0.083520,1.548925,-0.143284,0.071863,1.286313,-0.231903,0.053445,1.022696,-0.202090,0.114509,0.792073,0.115459,0.012372,1.302003,0.185378,-0.079548,1.056885,0.233978,-0.014815,0.844244
22,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127072,0.020902,0.885331,0.107985,-0.013644,0.444838,0.085831,-0.104207,0.010155,-0.129359,-0.011301,0.870733,-0.133442,0.061540,0.436240,-0.169764,-0.019922,0.001584,0.006735,0.011005,1.107047,-0.015533,0.066351,1.350732,-0.004992,0.126078,1.446101,-0.023670,0.087070,1.546884,-0.141874,0.076458,1.283168,-0.230718,0.056330,1.018748,-0.201523,0.116737,0.789177,0.115608,0.016449,1.300971,0.191263,-0.070334,1.056877,0.240647,-0.006245,0.846084
23,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127387,0.021977,0.885995,0.112592,-0.009636,0.446154,0.091831,-0.097561,0.009235,-0.130378,-0.012039,0.869725,-0.132885,0.067113,0.435704,-0.164569,-0.012229,0.002110,0.007206,0.012178,1.108232,-0.016435,0.069222,1.350328,-0.008260,0.128386,1.445024,-0.026538,0.091231,1.546343,-0.143218,0.077187,1.281477,-0.229184,0.060206,1.015254,-0.202362,0.118015,0.785460,0.115963,0.021519,1.300848,0.194853,-0.063993,1.057755,0.245349,-0.001954,0.844853
24,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127240,0.020221,0.887138,0.115632,-0.010093,0.447378,0.099969,-0.088972,0.008021,-0.130246,-0.010195,0.868975,-0.132403,0.073786,0.435665,-0.159101,-0.005805,0.003332,0.008193,0.011059,1.108185,-0.018350,0.069377,1.349068,-0.012789,0.127383,1.443852,-0.031903,0.091955,1.545709,-0.144801,0.076638,1.279229,-0.228343,0.064813,1.011585,-0.195688,0.131407,0.781133,0.114397,0.017505,1.300559,0.197853,-0.062687,1.057301,0.251220,-0.000813,0.842449
25,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127133,0.018676,0.887935,0.121051,-0.007373,0.448088,0.107304,-0.082077,0.007546,-0.130234,-0.007991,0.868329,-0.131491,0.087361,0.437275,-0.155235,0.001927,0.004340,0.009058,0.009788,1.108137,-0.021290,0.068097,1.347838,-0.018302,0.125028,1.444020,-0.038364,0.091820,1.545188,-0.147257,0.076025,1.275963,-0.227673,0.067315,1.007546,-0.195941,0.132025,0.776277,0.112222,0.015504,1.301787,0.198584,-0.061579,1.059244,0.253439,-0.008059,0.841673
26,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127317,0.018489,0.888080,0.126717,-0.008066,0.448597,0.114685,-0.081087,0.008866,-0.130044,-0.010428,0.867816,-0.130664,0.095059,0.438873,-0.152072,0.003823,0.006220,0.007167,0.002966,1.107956,-0.029423,0.056193,1.348063,-0.025122,0.117093,1.444513,-0.046328,0.083844,1.545383,-0.154367,0.065501,1.273406,-0.231586,0.059500,1.004398,-0.204826,0.112325,0.770799,0.106575,0.006410,1.304767,0.195339,-0.069879,1.064020,0.247178,-0.029835,0.840113
27,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127058,0.016831,0.886698,0.131382,-0.007341,0.448947,0.121062,-0.077599,0.009601,-0.129100,-0.009297,0.868491,-0.128294,0.104536,0.441311,-0.148875,0.002354,0.008904,0.004316,-0.004284,1.108251,-0.038196,0.045207,1.348298,-0.033532,0.108593,1.446944,-0.057778,0.073081,1.546187,-0.161018,0.056508,1.270733,-0.236767,0.053819,1.003543,-0.208948,0.103976,0.767657,0.100824,-0.002325,1.307237,0.191887,-0.078628,1.067456,0.247241,-0.044225,0.839221
28,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.127023,0.011698,0.886326,0.140774,-0.002025,0.449943,0.126365,-0.072608,0.011617,-0.128899,-0.006653,0.869046,-0.128174,0.119611,0.444967,-0.147581,0.001625,0.014340,0.002365,-0.006547,1.107278,-0.044050,0.043840,1.347595,-0.039005,0.110341,1.446709,-0.064121,0.075673,1.545519,-0.165429,0.057556,1.268860,-0.238736,0.053206,1.001624,-0.213722,0.099903,0.763309,0.097907,-0.001184,1.310551,0.187876,-0.082491,1.071578,0.247019,-0.047787,0.839234
29,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.126291,0.009114,0.885601,0.152039,0.011845,0.453168,0.133043,-0.062414,0.017303,-0.127533,-0.006220,0.869345,-0.124749,0.141396,0.451983,-0.146299,0.007097,0.021989,0.001582,-0.003276,1.106382,-0.052149,0.044786,1.345772,-0.046924,0.112078,1.445624,-0.074767,0.076150,1.543313,-0.171915,0.057454,1.266310,-0.242428,0.049928,0.998732,-0.224937,0.082959,0.757800,0.091530,0.000667,1.310966,0.185208,-0.082239,1.074570,0.245828,-0.055671,0.839717
30,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125761,0.005249,0.884307,0.166594,0.034993,0.457859,0.142530,-0.041079,0.024848,-0.126306,0.001641,0.871392,-0.115309,0.176807,0.465027,-0.131852,0.036507,0.041180,0.001881,-0.001160,1.106763,-0.054776,0.056136,1.345976,-0.049159,0.123729,1.445875,-0.082054,0.082548,1.540460,-0.174749,0.064469,1.263089,-0.244462,0.046213,0.997807,-0.230779,0.072396,0.755389,0.088419,0.009869,1.312247,0.185886,-0.079081,1.078707,0.246449,-0.056758,0.841709
31,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.124973,-0.001098,0.884171,0.189499,0.072236,0.468104,0.155420,-0.010313,0.036609,-0.124597,0.009589,0.871398,-0.105463,0.211870,0.481985,-0.110569,0.071134,0.057476,0.002861,0.002238,1.105260,-0.054437,0.070288,1.343771,-0.050631,0.138170,1.440989,-0.085323,0.094450,1.536123,-0.173059,0.077024,1.259904,-0.241336,0.052826,0.996106,-0.233469,0.074536,0.749677,0.088392,0.019946,1.311292,0.187402,-0.070319,1.079871,0.252535,-0.054813,0.841841
32,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125219,-0.005040,0.882951,0.210299,0.106795,0.478987,0.171037,0.019609,0.047835,-0.124160,0.015205,0.870953,-0.098387,0.232958,0.494985,-0.091787,0.098930,0.066949,0.004988,0.002378,1.104523,-0.056219,0.075870,1.341559,-0.055877,0.143681,1.438425,-0.091309,0.101321,1.532452,-0.173346,0.084398,1.258426,-0.242805,0.058083,0.994802,-0.234893,0.081343,0.747387,0.088490,0.026325,1.309969,0.189215,-0.069335,1.081425,0.257120,-0.067142,0.842290
33,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125456,-0.011319,0.879143,0.225386,0.131967,0.489828,0.180322,0.038495,0.056241,-0.122771,0.023505,0.875222,-0.094192,0.253861,0.509573,-0.081767,0.117643,0.082263,0.005192,0.009737,1.103182,-0.055552,0.096873,1.336090,-0.057817,0.163804,1.432425,-0.093050,0.117783,1.526376,-0.171384,0.102979,1.254455,-0.242523,0.073344,0.990388,-0.233020,0.100886,0.740625,0.089514,0.045972,1.306453,0.190996,-0.065881,1.084852,0.263318,-0.061453,0.846987
34,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125757,-0.012660,0.879667,0.242670,0.162349,0.511219,0.191071,0.059953,0.076297,-0.122174,0.026033,0.872761,-0.085092,0.284331,0.530534,-0.065486,0.143012,0.100691,0.005261,0.024974,1.102164,-0.055617,0.128034,1.327715,-0.057580,0.193407,1.426020,-0.092548,0.141305,1.518674,-0.169530,0.134068,1.247369,-0.238569,0.104432,0.983504,-0.225784,0.132485,0.731769,0.090594,0.073768,1.303395,0.192464,-0.056027,1.090259,0.271448,-0.054457,0.852834
35,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.125383,-0.015083,0.883661,0.258325,0.192159,0.539708,0.203588,0.091064,0.105712,-0.122425,0.026708,0.868533,-0.072464,0.309705,0.547338,-0.052485,0.170336,0.121885,0.003302,0.040312,1.099825,-0.057916,0.157428,1.317341,-0.059792,0.222880,1.416389,-0.095030,0.165480,1.509003,-0.169815,0.160106,1.237268,-0.240365,0.126142,0.972929,-0.221920,0.157487,0.720427,0.089448,0.099650,1.300503,0.189926,-0.047569,1.096164,0.279739,-0.044829,0.859722
36,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.124307,-0.014943,0.887134,0.272127,0.216659,0.571107,0.213256,0.113588,0.145515,-0.121790,0.023622,0.864353,-0.059219,0.328812,0.563617,-0.048461,0.180629,0.138878,0.004156,0.051706,1.097595,-0.056883,0.187047,1.305959,-0.060181,0.252422,1.404644,-0.095965,0.193466,1.498686,-0.169392,0.185549,1.228474,-0.241396,0.152439,0.963995,-0.216609,0.193618,0.710927,0.089321,0.123290,1.296919,0.193001,-0.033241,1.098735,0.293938,-0.023665,0.867945
37,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.123043,-0.018442,0.888244,0.283297,0.258050,0.610236,0.225703,0.141743,0.189803,-0.119095,0.027821,0.862581,-0.047684,0.355211,0.590496,-0.041656,0.197966,0.166747,0.002527,0.055411,1.096361,-0.067131,0.205213,1.296005,-0.068537,0.272160,1.394621,-0.108229,0.208055,1.487549,-0.175269,0.201589,1.216533,-0.245317,0.177437,0.954007,-0.217567,0.235067,0.702678,0.081277,0.138190,1.293808,0.192223,-0.021450,1.103484,0.294135,-0.017722,0.874799
38,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.123465,-0.017757,0.890852,0.283269,0.294868,0.642656,0.231547,0.151136,0.229406,-0.118742,0.026913,0.861031,-0.040058,0.374604,0.616433,-0.036793,0.213698,0.202017,-0.005030,0.067090,1.091326,-0.081806,0.229641,1.281289,-0.078212,0.297649,1.380990,-0.122343,0.226030,1.472919,-0.184087,0.222038,1.197852,-0.254647,0.198124,0.937831,-0.213948,0.277987,0.689766,0.071245,0.163200,1.286338,0.195667,0.003899,1.104729,0.301765,0.000457,0.875379
39,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.124222,-0.016792,0.893644,0.279407,0.320329,0.668797,0.231021,0.149719,0.260458,-0.117243,0.023945,0.859861,-0.034064,0.400288,0.654799,-0.030911,0.235805,0.242674,-0.014335,0.071388,1.081490,-0.092128,0.254143,1.262777,-0.085359,0.324002,1.363400,-0.131319,0.248281,1.455678,-0.191411,0.238371,1.179552,-0.263714,0.214166,0.920177,-0.219006,0.300566,0.669007,0.059853,0.189732,1.273335,0.208690,0.038352,1.100070,0.322563,0.050614,0.872731
40,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.124369,-0.020515,0.893437,0.281788,0.343063,0.700980,0.232756,0.151268,0.300828,-0.115851,0.023794,0.863111,-0.023268,0.428623,0.706236,-0.021721,0.260425,0.293749,-0.025619,0.069962,1.072241,-0.107606,0.262323,1.248376,-0.101874,0.334448,1.348590,-0.147387,0.253520,1.440698,-0.202545,0.238838,1.163092,-0.269003,0.214344,0.907351,-0.227765,0.294204,0.649980,0.042642,0.201324,1.263281,0.215416,0.059684,1.104350,0.335751,0.076995,0.882945
41,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.122740,-0.031005,0.895452,0.292223,0.361404,0.748236,0.242322,0.158324,0.351485,-0.115358,0.028172,0.863722,-0.012318,0.450699,0.764624,-0.014174,0.275474,0.346110,-0.037650,0.053896,1.061134,-0.124265,0.261286,1.228031,-0.120045,0.331004,1.328257,-0.165456,0.251530,1.423522,-0.220843,0.226803,1.136460,-0.284264,0.185825,0.885656,-0.240046,0.260291,0.632876,0.024671,0.198996,1.247158,0.215865,0.066705,1.104736,0.347144,0.091695,0.891838
42,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.119081,-0.040913,0.895827,0.302531,0.371237,0.803794,0.249352,0.172358,0.404313,-0.111031,0.027689,0.859631,-0.008780,0.462775,0.820645,-0.007500,0.291078,0.398082,-0.052314,0.033538,1.047783,-0.145314,0.252288,1.205590,-0.145972,0.325188,1.304999,-0.186689,0.249521,1.400924,-0.240295,0.203557,1.109681,-0.305022,0.148733,0.864454,-0.249015,0.219001,0.613964,0.003975,0.187594,1.231000,0.201933,0.054841,1.104507,0.345850,0.092462,0.898394
43,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.116035,-0.043445,0.896142,0.310514,0.372736,0.871191,0.254284,0.176945,0.470026,-0.104174,0.031262,0.849973,-0.006124,0.466525,0.891208,0.005297,0.295921,0.465692,-0.061168,0.023378,1.044801,-0.163178,0.230353,1.203344,-0.170436,0.307282,1.297925,-0.209131,0.235703,1.392263,-0.253530,0.175566,1.104857,-0.320675,0.104231,0.866053,-0.259430,0.177234,0.617089,-0.012347,0.166841,1.231415,0.186549,0.018283,1.117133,0.350460,0.090081,0.922632
44,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.111716,-0.044049,0.894657,0.322576,0.351835,0.959247,0.264668,0.167055,0.545238,-0.096993,0.036627,0.844975,-0.009554,0.454502,0.976758,0.017711,0.289271,0.538137,-0.064470,0.013150,1.049763,-0.169317,0.206999,1.214119,-0.180477,0.287406,1.301503,-0.217141,0.229567,1.395087,-0.256687,0.159961,1.113860,-0.320915,0.079301,0.881903,-0.244935,0.147666,0.643757,-0.018568,0.138521,1.243100,0.180710,-0.009730,1.147073,0.369278,0.129488,0.987651
45,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.104464,-0.046142,0.897987,0.326396,0.322184,1.033137,0.280922,0.165445,0.607357,-0.087835,0.043630,0.843087,-0.012812,0.430161,1.045694,0.029375,0.275824,0.601050,-0.068080,-0.002174,1.056339,-0.179419,0.174317,1.234352,-0.193458,0.264148,1.304469,-0.228398,0.219775,1.397544,-0.261408,0.147697,1.135780,-0.291890,0.098773,0.914904,-0.219854,0.153882,0.677868,-0.024384,0.108527,1.264512,0.175696,-0.036223,1.186463,0.373295,0.149682,1.055507
46,1,Subject_01,Fall,T11,0.000000,0.000000,0.878280,0.098803,-0.046774,0.897849,0.321882,0.286381,1.094930,0.291415,0.162698,0.653775,-0.080826,0.047787,0.846719,-0.019090,0.400420,1.094950,0.047122,0.279242,0.640298,-0.072949,-0.015905,1.062603,-0.191576,0.138102,1.250109,-0.213709,0.231666,1.302531,-0.246934,0.202826,1.393457,-0.272847,0.130077,1.166530,-0.282909,0.095691,0.941396,-0.199312,0.157953,0.710984,-0.040187,0.065277,1.286860,0.141214,-0.111919,1.221938,0.341693,0.128662,1.092771
