Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
11,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.120665,-0.058642,0.572946,0.324992,0.271060,0.386401,0.065145,0.108963,0.084619,-0.117264,0.057106,0.591622,-0.015814,0.438287,0.450685,0.035392,0.331672,0.032912,0.013755,0.081822,0.798099,0.086341,0.096934,1.041097,0.127899,0.139769,1.131729,0.117105,0.096419,1.224677,-0.064881,0.155582,0.992972,-0.118293,0.179953,0.725253,0.048864,0.230625,0.552340,0.206384,0.032385,0.954048,0.226068,0.058291,0.680757,0.162390,0.193187,0.525059
12,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.120984,-0.057026,0.572393,0.325765,0.272715,0.385317,0.067723,0.100886,0.088722,-0.118099,0.056304,0.592396,-0.014952,0.441122,0.451492,0.031511,0.320617,0.035338,0.015182,0.083806,0.797999,0.089959,0.099600,1.041439,0.130805,0.142668,1.132169,0.120277,0.098367,1.226863,-0.062393,0.159474,0.995307,-0.114756,0.183569,0.727391,0.048465,0.230917,0.550632,0.208563,0.032291,0.954911,0.227191,0.056945,0.680630,0.164588,0.192887,0.523113
13,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.120855,-0.058613,0.574183,0.329568,0.273268,0.390177,0.070537,0.098637,0.093883,-0.118493,0.056579,0.591085,-0.014289,0.442451,0.455125,0.031778,0.317001,0.039396,0.016610,0.078806,0.799709,0.089647,0.093065,1.042804,0.131829,0.137157,1.132234,0.121700,0.092407,1.228439,-0.062034,0.154184,0.998284,-0.113227,0.181808,0.729009,0.049664,0.228880,0.551246,0.207919,0.024118,0.957284,0.228422,0.047139,0.683236,0.164593,0.189631,0.527403
14,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.121344,-0.057652,0.575130,0.327932,0.271721,0.388470,0.071286,0.100236,0.092071,-0.118347,0.056723,0.591035,-0.017330,0.441751,0.452256,0.028427,0.311416,0.036647,0.014208,0.077027,0.800499,0.088937,0.091878,1.043232,0.131659,0.136647,1.131742,0.123146,0.091731,1.228207,-0.061987,0.154515,0.999020,-0.111018,0.182444,0.729565,0.048479,0.228508,0.549067,0.206653,0.022672,0.956354,0.227317,0.044209,0.682046,0.161377,0.189538,0.525655
15,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.122287,-0.056907,0.576112,0.325932,0.270931,0.380828,0.069469,0.095338,0.079393,-0.118392,0.056326,0.591088,-0.021097,0.441351,0.442125,0.021767,0.303060,0.026783,0.014511,0.080474,0.799693,0.092454,0.098535,1.041492,0.134569,0.142068,1.130414,0.127417,0.098316,1.226290,-0.057678,0.163492,0.996843,-0.107280,0.189057,0.728019,0.049326,0.233589,0.545938,0.208685,0.027921,0.953734,0.229649,0.049623,0.679613,0.162089,0.193857,0.523557
16,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.123007,-0.056289,0.576387,0.323796,0.271036,0.378885,0.067000,0.090007,0.083362,-0.117761,0.057308,0.591997,-0.021809,0.440796,0.440778,0.020382,0.305945,0.027014,0.013008,0.079605,0.800656,0.093456,0.099306,1.040932,0.135582,0.141434,1.130779,0.129411,0.097846,1.226731,-0.055599,0.163895,0.996877,-0.104076,0.190771,0.728012,0.049130,0.236569,0.545264,0.209063,0.028210,0.953481,0.229100,0.050065,0.677612,0.162273,0.194214,0.522826
17,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.124325,-0.055091,0.578063,0.321209,0.273119,0.379738,0.065524,0.087262,0.088645,-0.118682,0.056818,0.590026,-0.024298,0.440295,0.443955,0.022240,0.311022,0.029968,0.013144,0.078488,0.801090,0.094979,0.098351,1.040238,0.137566,0.141195,1.128945,0.131985,0.098139,1.224877,-0.054146,0.163826,0.997831,-0.103538,0.190679,0.729728,0.048978,0.238804,0.548077,0.209852,0.027125,0.952010,0.228837,0.050253,0.676635,0.163168,0.194995,0.523863
18,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125072,-0.053276,0.579023,0.318012,0.274820,0.377518,0.064101,0.088511,0.087700,-0.120052,0.054718,0.589083,-0.026289,0.440488,0.441602,0.021204,0.309640,0.028042,0.012727,0.080398,0.801134,0.096856,0.099305,1.039264,0.139796,0.142473,1.127009,0.136213,0.100101,1.223367,-0.052267,0.165373,0.998670,-0.102216,0.193720,0.729614,0.050608,0.241248,0.548196,0.211894,0.029622,0.949687,0.229123,0.054882,0.672948,0.162670,0.198124,0.522141
19,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125094,-0.053326,0.579487,0.313901,0.277926,0.380189,0.064724,0.089244,0.089453,-0.119935,0.055580,0.588159,-0.027064,0.441659,0.443735,0.019318,0.305664,0.029790,0.013527,0.078063,0.801167,0.100853,0.100225,1.037566,0.143146,0.143893,1.124130,0.140498,0.100772,1.220812,-0.049434,0.166849,0.998276,-0.101664,0.193487,0.729930,0.052085,0.242345,0.548482,0.215348,0.029541,0.948375,0.231397,0.056549,0.671546,0.164251,0.199232,0.522877
20,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125530,-0.053566,0.580173,0.312813,0.280007,0.382005,0.064701,0.086888,0.091204,-0.120629,0.055149,0.588111,-0.026054,0.443500,0.448603,0.019843,0.307677,0.034156,0.013316,0.075613,0.802453,0.101759,0.098199,1.037687,0.145976,0.143716,1.123499,0.143985,0.101330,1.220291,-0.048140,0.165021,0.999877,-0.101408,0.192986,0.731254,0.052237,0.242800,0.549540,0.216315,0.028806,0.948639,0.232210,0.055286,0.671435,0.163178,0.200505,0.523288
21,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125472,-0.052809,0.578678,0.313322,0.281451,0.383540,0.063865,0.086727,0.094598,-0.121130,0.053775,0.588472,-0.026392,0.444067,0.452409,0.019903,0.308867,0.037194,0.014218,0.074261,0.802172,0.105139,0.098486,1.037218,0.149718,0.144949,1.122084,0.148277,0.101838,1.219384,-0.045152,0.164887,1.001640,-0.100781,0.191868,0.732158,0.053016,0.243963,0.551218,0.219740,0.028913,0.948934,0.232728,0.057947,0.670506,0.162377,0.202810,0.523666
22,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125626,-0.054120,0.578354,0.314679,0.280920,0.384148,0.064559,0.087390,0.096071,-0.121422,0.054544,0.588771,-0.025736,0.445158,0.454470,0.021515,0.311407,0.038969,0.015393,0.073732,0.803188,0.108665,0.098564,1.037411,0.154794,0.144966,1.121383,0.153798,0.101954,1.218444,-0.041118,0.166237,1.002187,-0.096624,0.196127,0.731746,0.057002,0.246966,0.551521,0.222478,0.028888,0.948633,0.233082,0.060967,0.668868,0.162524,0.205418,0.523539
23,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125506,-0.054142,0.577920,0.315994,0.280267,0.384086,0.064933,0.086042,0.097092,-0.121388,0.055079,0.588878,-0.023964,0.445183,0.454448,0.023523,0.312309,0.039788,0.016456,0.072066,0.803582,0.110828,0.098200,1.037220,0.158326,0.144803,1.120991,0.156478,0.101399,1.218779,-0.039193,0.166511,1.002956,-0.095427,0.195747,0.732227,0.057271,0.246192,0.550912,0.224704,0.028022,0.948417,0.233606,0.059861,0.668685,0.163796,0.204136,0.523482
24,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125503,-0.054449,0.578886,0.317246,0.278769,0.381490,0.065049,0.086751,0.095824,-0.121753,0.054632,0.587874,-0.023129,0.446662,0.452467,0.022055,0.308325,0.038363,0.014335,0.071408,0.804102,0.109092,0.095538,1.038063,0.158327,0.141929,1.121401,0.157298,0.099418,1.218858,-0.040044,0.166039,1.003392,-0.096504,0.194888,0.732005,0.055849,0.245439,0.549667,0.222721,0.025398,0.949469,0.232959,0.058219,0.669906,0.162350,0.201914,0.523288
25,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125538,-0.054687,0.579029,0.317785,0.277283,0.379960,0.065179,0.088316,0.097047,-0.121946,0.055360,0.587728,-0.021036,0.448438,0.453387,0.021756,0.307172,0.038636,0.012896,0.068306,0.804807,0.108625,0.093860,1.038276,0.158836,0.140541,1.121207,0.158288,0.097825,1.218714,-0.041093,0.165610,1.003573,-0.097110,0.194607,0.732310,0.055411,0.246085,0.548787,0.222494,0.023417,0.950077,0.232796,0.057579,0.671521,0.162581,0.201585,0.523420
26,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126169,-0.055424,0.580582,0.320971,0.275951,0.381149,0.065844,0.085759,0.100507,-0.122689,0.054634,0.587070,-0.019194,0.451476,0.457377,0.022923,0.307476,0.043653,0.010963,0.065426,0.806484,0.107027,0.090558,1.039417,0.158905,0.137173,1.122337,0.158658,0.094547,1.218668,-0.041850,0.164441,1.004778,-0.097631,0.193818,0.733645,0.055107,0.245312,0.549489,0.221523,0.019986,0.952616,0.232779,0.056072,0.673722,0.163180,0.199962,0.524875
27,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126189,-0.054565,0.580843,0.320970,0.277907,0.382979,0.066325,0.082542,0.103857,-0.122838,0.053682,0.586582,-0.017908,0.452115,0.460480,0.023009,0.308777,0.045879,0.009055,0.064005,0.806331,0.106149,0.087533,1.038818,0.158522,0.135937,1.120901,0.159729,0.092121,1.216390,-0.043003,0.163210,1.004556,-0.098560,0.191612,0.734340,0.054680,0.243909,0.548689,0.220120,0.017504,0.952400,0.232428,0.053724,0.675093,0.163859,0.198179,0.525658
28,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126043,-0.054321,0.580127,0.321825,0.276242,0.380090,0.065939,0.080697,0.103214,-0.122944,0.053286,0.586918,-0.016764,0.452144,0.461198,0.023650,0.311509,0.044709,0.008881,0.061567,0.806704,0.106188,0.087254,1.039446,0.159770,0.136172,1.121042,0.161568,0.093100,1.215569,-0.042895,0.163847,1.005775,-0.096502,0.193332,0.734058,0.054657,0.243943,0.548122,0.219900,0.016297,0.953191,0.232928,0.053539,0.676646,0.164909,0.197051,0.525209
29,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126173,-0.053861,0.580068,0.321130,0.277171,0.381867,0.064449,0.081582,0.105538,-0.123438,0.052511,0.586404,-0.016848,0.453380,0.464945,0.023906,0.314284,0.046780,0.009335,0.060724,0.806391,0.106882,0.086796,1.038540,0.161810,0.136249,1.120008,0.163879,0.093018,1.214476,-0.042567,0.163371,1.005410,-0.096327,0.192457,0.734461,0.053995,0.244023,0.547328,0.220245,0.016233,0.952189,0.232727,0.053759,0.676211,0.165233,0.196633,0.525122
30,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125938,-0.053390,0.580200,0.322307,0.277573,0.382916,0.064370,0.079187,0.108217,-0.123591,0.051658,0.586149,-0.015859,0.452434,0.465286,0.025795,0.320821,0.047542,0.007253,0.057327,0.807103,0.105936,0.083127,1.038782,0.160708,0.133554,1.120269,0.162956,0.089865,1.214950,-0.043892,0.160012,1.006988,-0.098056,0.189656,0.736028,0.051974,0.243749,0.548187,0.218975,0.012694,0.952095,0.231862,0.050783,0.676655,0.164810,0.193416,0.526466
31,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126432,-0.052239,0.582279,0.321996,0.279800,0.386145,0.064330,0.079070,0.109458,-0.123822,0.050843,0.585371,-0.017608,0.451967,0.464597,0.024468,0.325953,0.046504,0.008152,0.056391,0.806632,0.108231,0.083625,1.037121,0.162977,0.135152,1.118596,0.163698,0.090114,1.213829,-0.042413,0.160013,1.006208,-0.097502,0.189388,0.735022,0.052330,0.244816,0.547673,0.219870,0.013262,0.950349,0.231994,0.052221,0.676416,0.163879,0.194423,0.526026
32,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126266,-0.052216,0.581789,0.321617,0.280350,0.388461,0.064936,0.078620,0.107194,-0.124184,0.050601,0.585056,-0.017870,0.450535,0.462823,0.025447,0.328525,0.044218,0.007938,0.054667,0.807359,0.110172,0.087504,1.035815,0.164877,0.137559,1.118596,0.165436,0.088487,1.211329,-0.040582,0.163631,1.006150,-0.096827,0.190226,0.735463,0.052360,0.245741,0.547240,0.222988,0.017381,0.950177,0.234095,0.055052,0.675522,0.164369,0.196606,0.526104
33,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126095,-0.052145,0.581752,0.320139,0.281676,0.388767,0.064825,0.079315,0.107506,-0.124219,0.050218,0.585245,-0.018248,0.450521,0.462459,0.027258,0.330463,0.042888,0.009359,0.053254,0.807366,0.112569,0.087774,1.034455,0.166200,0.141111,1.116189,0.167392,0.091318,1.208577,-0.037786,0.164166,1.005929,-0.096394,0.191182,0.736494,0.051244,0.247500,0.547089,0.224745,0.018233,0.949219,0.234470,0.054909,0.675114,0.163258,0.197234,0.526477
34,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125865,-0.052622,0.582025,0.319245,0.281841,0.387412,0.064143,0.078280,0.107075,-0.124254,0.050196,0.585418,-0.015747,0.450461,0.463977,0.026384,0.331385,0.043250,0.007883,0.051832,0.807195,0.114112,0.090361,1.032327,0.166948,0.145457,1.113150,0.168352,0.093514,1.203818,-0.037760,0.164615,1.005009,-0.095641,0.192202,0.735552,0.050396,0.248120,0.545650,0.225668,0.020328,0.947000,0.235540,0.056028,0.672630,0.160865,0.199775,0.526893
35,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125741,-0.053409,0.582762,0.318803,0.282993,0.388066,0.063895,0.076473,0.106147,-0.124386,0.050284,0.584674,-0.014302,0.450683,0.465479,0.027582,0.334664,0.044583,0.009513,0.050490,0.807639,0.120520,0.100916,1.029951,0.172743,0.154901,1.109322,0.176032,0.100460,1.197935,-0.032501,0.171651,1.004120,-0.093414,0.194865,0.735118,0.052455,0.251215,0.544457,0.229912,0.026068,0.945296,0.237657,0.059493,0.669421,0.158773,0.206342,0.525294
36,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.125945,-0.053252,0.583584,0.320194,0.282109,0.388067,0.063940,0.073768,0.107955,-0.124591,0.050525,0.584011,-0.011972,0.451674,0.465365,0.027500,0.331706,0.045254,0.010662,0.051176,0.808281,0.122930,0.100194,1.029336,0.175883,0.156447,1.106444,0.179745,0.104931,1.195195,-0.030397,0.172176,1.004505,-0.093486,0.195260,0.734944,0.052251,0.253054,0.543800,0.231144,0.025256,0.944277,0.236506,0.059557,0.667435,0.154915,0.209096,0.524799
37,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126467,-0.052410,0.583160,0.320012,0.281343,0.384859,0.061612,0.073056,0.107650,-0.124266,0.050986,0.584721,-0.011874,0.453076,0.465309,0.027734,0.330634,0.044444,0.011543,0.050675,0.808010,0.125760,0.100858,1.028416,0.179581,0.155604,1.105918,0.185301,0.101063,1.193674,-0.027266,0.173460,1.004197,-0.090881,0.196479,0.735979,0.052309,0.254791,0.543616,0.234728,0.026028,0.942410,0.237280,0.059238,0.666600,0.155863,0.209586,0.524237
38,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126908,-0.052781,0.580712,0.321092,0.278402,0.381139,0.059865,0.072296,0.103420,-0.124193,0.051942,0.585576,-0.012229,0.453753,0.464982,0.027048,0.329789,0.043170,0.012756,0.050284,0.809031,0.129202,0.100192,1.027933,0.184383,0.153211,1.107041,0.188313,0.099981,1.195406,-0.024302,0.173855,1.005526,-0.087962,0.198607,0.735801,0.052648,0.257769,0.541689,0.237705,0.024137,0.941672,0.238654,0.058731,0.664724,0.158966,0.209242,0.523943
39,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126356,-0.053488,0.581245,0.319339,0.278710,0.381405,0.059629,0.075540,0.100017,-0.124228,0.051687,0.585519,-0.013240,0.453832,0.462493,0.028287,0.330125,0.040338,0.014217,0.051627,0.808706,0.132905,0.103343,1.026370,0.189521,0.156123,1.105064,0.192267,0.101153,1.191669,-0.020832,0.177540,1.005821,-0.083445,0.200817,0.734393,0.052145,0.259607,0.539599,0.240395,0.026740,0.939927,0.239868,0.058128,0.663933,0.158502,0.210399,0.521293
40,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126823,-0.052303,0.582126,0.319901,0.280089,0.383967,0.060158,0.075804,0.103523,-0.123775,0.052529,0.585137,-0.014123,0.453434,0.461336,0.028773,0.328909,0.040352,0.016923,0.052898,0.808221,0.137734,0.108636,1.025387,0.195798,0.156377,1.105641,0.193308,0.091120,1.184426,-0.016428,0.180675,1.006510,-0.078629,0.202998,0.733704,0.053527,0.264314,0.539686,0.244084,0.028779,0.939473,0.242418,0.063038,0.664062,0.159490,0.215316,0.521641
41,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.127328,-0.052400,0.582486,0.321161,0.282203,0.388500,0.061231,0.077131,0.109547,-0.124134,0.052380,0.585554,-0.014903,0.455298,0.463969,0.030681,0.332465,0.044014,0.017966,0.050181,0.809225,0.140947,0.110922,1.024565,0.201733,0.159277,1.100027,0.195898,0.092909,1.174627,-0.013992,0.181174,1.007481,-0.077951,0.202724,0.735099,0.055217,0.267930,0.540946,0.245994,0.028809,0.939542,0.244035,0.064067,0.661859,0.158800,0.221534,0.521868
42,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.127175,-0.052525,0.582847,0.320102,0.283423,0.388416,0.060706,0.079557,0.107766,-0.124118,0.052004,0.585957,-0.016137,0.456453,0.464212,0.029610,0.331132,0.043355,0.021048,0.051267,0.808555,0.142471,0.112488,1.023994,0.206278,0.159041,1.095479,0.195044,0.088837,1.159937,-0.011835,0.181962,1.007943,-0.077965,0.203160,0.735566,0.055516,0.267894,0.540052,0.247087,0.031158,0.938754,0.243318,0.065016,0.660923,0.157269,0.223035,0.521007
43,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.126886,-0.051506,0.583375,0.319499,0.281869,0.389688,0.059740,0.082184,0.108767,-0.123535,0.052442,0.585951,-0.018064,0.456802,0.466557,0.027862,0.327509,0.045456,0.022863,0.051135,0.807364,0.147328,0.118403,1.021423,0.212288,0.161995,1.091413,0.194353,0.087384,1.150651,-0.007710,0.186017,1.006636,-0.075476,0.204446,0.734255,0.056999,0.269905,0.539753,0.249148,0.033276,0.937061,0.244082,0.065663,0.659065,0.157663,0.226579,0.521041
44,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.127340,-0.051876,0.581080,0.321120,0.283345,0.390083,0.060520,0.081099,0.108609,-0.124177,0.052205,0.587574,-0.018719,0.459750,0.470932,0.031248,0.335979,0.049197,0.024290,0.049621,0.808916,0.150295,0.115308,1.021594,0.215717,0.159248,1.092739,0.205279,0.088532,1.155734,-0.005241,0.184189,1.008093,-0.072239,0.205889,0.734929,0.059662,0.272385,0.540452,0.253752,0.029987,0.938438,0.247339,0.064704,0.658949,0.162465,0.227591,0.521580
45,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.127421,-0.051636,0.579922,0.320839,0.283268,0.387265,0.060463,0.078298,0.108713,-0.124905,0.051657,0.588116,-0.018878,0.460094,0.469811,0.028627,0.329711,0.049348,0.021775,0.049102,0.809714,0.152522,0.113239,1.019267,0.217192,0.158012,1.092640,0.216452,0.091327,1.166938,-0.002972,0.184092,1.007293,-0.069486,0.207339,0.735736,0.061179,0.274843,0.541129,0.256984,0.028111,0.935848,0.248720,0.062952,0.660529,0.163936,0.228173,0.524678
46,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.127933,-0.051603,0.580890,0.318571,0.281175,0.381689,0.059620,0.074662,0.105667,-0.124676,0.052141,0.587739,-0.018207,0.459610,0.464328,0.022459,0.318240,0.043897,0.023521,0.048598,0.810659,0.156425,0.111515,1.016419,0.222979,0.160239,1.090414,0.225451,0.095932,1.171356,0.002117,0.185436,1.006036,-0.066496,0.211415,0.734696,0.061638,0.276846,0.537969,0.260702,0.027504,0.933044,0.250218,0.066553,0.656622,0.164689,0.230969,0.519202
47,1,Subject_01,Fall,T04,0.000000,0.000000,0.584541,0.128174,-0.051956,0.578060,0.318737,0.276859,0.376754,0.058184,0.069877,0.106585,-0.124749,0.053078,0.589519,-0.016676,0.461055,0.465439,0.022333,0.320801,0.044604,0.023464,0.047328,0.812178,0.161562,0.113938,1.014408,0.229203,0.164856,1.085770,0.236696,0.101622,1.170708,0.006196,0.185787,1.005491,-0.063669,0.213662,0.735672,0.063169,0.279209,0.538502,0.265105,0.029541,0.931760,0.251683,0.070459,0.655367,0.168976,0.235051,0.518822
