Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
28,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.111121,-0.083873,0.912784,-0.192813,-0.128778,0.462058,-0.289408,-0.164495,0.038076,0.112562,0.084873,0.860676,0.152739,-0.047162,0.431571,0.107172,-0.073133,0.000135,0.160385,-0.067901,1.025912,0.374112,-0.234217,1.009163,0.432736,-0.277252,0.898001,0.522945,-0.304607,0.908632,0.447638,-0.122841,0.949322,0.514541,-0.086901,0.663399,0.556574,-0.157201,0.460055,0.246846,-0.265995,1.144722,-0.036397,-0.220472,1.146697,-0.140316,-0.212042,0.985066
29,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.111892,-0.083062,0.912267,-0.192664,-0.130566,0.461392,-0.290833,-0.168954,0.038371,0.113392,0.083822,0.861249,0.153064,-0.046563,0.431825,0.106277,-0.074398,0.000974,0.160194,-0.070102,1.024928,0.372797,-0.237129,1.006990,0.431564,-0.279011,0.897338,0.521467,-0.307828,0.907153,0.446847,-0.127952,0.946529,0.512504,-0.090867,0.660213,0.558361,-0.165693,0.455985,0.245794,-0.266945,1.144590,-0.041944,-0.219873,1.141733,-0.149271,-0.219927,0.974289
30,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.111785,-0.083363,0.911384,-0.191905,-0.130998,0.461400,-0.290622,-0.165703,0.038764,0.113762,0.083952,0.862062,0.152327,-0.045874,0.431810,0.105146,-0.074703,0.000729,0.159468,-0.070255,1.025765,0.372040,-0.238216,1.006727,0.431950,-0.281335,0.898522,0.521626,-0.309495,0.908256,0.445336,-0.128482,0.945688,0.508618,-0.089952,0.657898,0.555986,-0.169051,0.454507,0.245162,-0.268608,1.145430,-0.046789,-0.221208,1.144869,-0.149384,-0.221600,0.974729
31,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.112271,-0.083231,0.910651,-0.188686,-0.129973,0.461890,-0.288016,-0.168437,0.039472,0.115436,0.083233,0.862879,0.151621,-0.045822,0.432558,0.103091,-0.077526,0.002756,0.156556,-0.074875,1.024830,0.369247,-0.242330,1.004933,0.429693,-0.287981,0.898154,0.519931,-0.316228,0.910386,0.441853,-0.133909,0.945410,0.504188,-0.093186,0.657913,0.558756,-0.167333,0.452707,0.241107,-0.274315,1.141905,-0.055527,-0.226535,1.138563,-0.157168,-0.223576,0.958276
32,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.113119,-0.080845,0.911018,-0.189108,-0.130964,0.464018,-0.286968,-0.170204,0.039989,0.117270,0.082030,0.863616,0.149186,-0.050486,0.433651,0.100225,-0.081668,0.003732,0.154654,-0.075155,1.026157,0.366994,-0.241556,1.008344,0.427289,-0.290115,0.901747,0.518037,-0.316832,0.918046,0.437378,-0.136900,0.951018,0.502263,-0.091870,0.665258,0.558928,-0.160650,0.459753,0.236189,-0.273579,1.143242,-0.060311,-0.239106,1.134619,-0.175676,-0.236254,0.955084
33,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.115043,-0.079449,0.910910,-0.189624,-0.135247,0.465557,-0.287594,-0.172812,0.041472,0.118651,0.079992,0.864150,0.147689,-0.055511,0.434029,0.098739,-0.086920,0.004093,0.151862,-0.080793,1.026891,0.362899,-0.247626,1.011892,0.423957,-0.299750,0.909485,0.514046,-0.325251,0.928997,0.432831,-0.143870,0.957084,0.500543,-0.092441,0.671881,0.553605,-0.162115,0.461356,0.231748,-0.281872,1.143137,-0.069064,-0.257113,1.124615,-0.160231,-0.262782,0.942550
34,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.116206,-0.079606,0.911247,-0.185802,-0.139121,0.465423,-0.286159,-0.172042,0.043097,0.119736,0.078835,0.864645,0.148305,-0.060569,0.435656,0.097490,-0.093143,0.006444,0.148766,-0.085277,1.026293,0.360146,-0.251167,1.016805,0.419613,-0.307724,0.918799,0.507145,-0.331541,0.940843,0.428257,-0.150082,0.964927,0.492432,-0.099548,0.677897,0.541689,-0.183146,0.467138,0.229501,-0.287647,1.141905,-0.071318,-0.274437,1.115833,-0.110894,-0.297423,0.920955
35,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.117677,-0.079361,0.910318,-0.178437,-0.147544,0.463955,-0.282334,-0.171885,0.044717,0.120402,0.076094,0.866301,0.148175,-0.067416,0.437284,0.094280,-0.101777,0.009674,0.146139,-0.084380,1.027631,0.360271,-0.246233,1.030292,0.421580,-0.305900,0.933008,0.505820,-0.330825,0.955098,0.424939,-0.150574,0.980713,0.486510,-0.103677,0.688725,0.530550,-0.201972,0.477883,0.230551,-0.282955,1.146234,-0.030089,-0.329424,1.096318,0.033751,-0.352362,0.956801
36,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.120514,-0.077927,0.910489,-0.172711,-0.157707,0.465135,-0.277985,-0.172900,0.046649,0.120174,0.075136,0.864939,0.150988,-0.073769,0.439894,0.094107,-0.108108,0.013241,0.139225,-0.087346,1.032001,0.353223,-0.249500,1.045605,0.416495,-0.317832,0.959760,0.497251,-0.342479,0.983718,0.419688,-0.156393,0.996834,0.480989,-0.112746,0.707638,0.523070,-0.217835,0.496725,0.226801,-0.288545,1.148052,-0.008874,-0.340860,1.047003,0.027933,-0.332274,0.876900
37,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121972,-0.077735,0.910425,-0.166800,-0.168472,0.465683,-0.274999,-0.178294,0.046977,0.120469,0.074101,0.864359,0.150444,-0.074860,0.439565,0.093002,-0.117599,0.012189,0.129166,-0.095956,1.038478,0.335866,-0.264722,1.053575,0.401792,-0.334401,0.976579,0.481003,-0.361333,1.007366,0.409490,-0.173715,1.004371,0.471279,-0.128157,0.718775,0.506101,-0.238581,0.513190,0.206703,-0.296757,1.148072,-0.043242,-0.315061,1.006771,-0.090982,-0.332278,0.784095
38,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121291,-0.078235,0.911089,-0.161331,-0.179850,0.468381,-0.268439,-0.178772,0.048865,0.120002,0.073151,0.863257,0.150749,-0.081195,0.439986,0.088835,-0.129784,0.013270,0.121973,-0.097665,1.041266,0.329400,-0.267133,1.061857,0.397763,-0.341249,0.993268,0.474284,-0.365860,1.028205,0.405226,-0.182046,1.014103,0.466759,-0.133801,0.728094,0.500794,-0.262982,0.533351,0.201535,-0.292559,1.140886,-0.037025,-0.309628,0.977023,-0.104880,-0.322001,0.810740
39,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121545,-0.078535,0.911953,-0.155636,-0.183611,0.468709,-0.259082,-0.171721,0.049277,0.120427,0.073228,0.861162,0.155104,-0.085574,0.439497,0.093520,-0.127882,0.015703,0.118288,-0.098447,1.045512,0.322161,-0.267167,1.080531,0.395040,-0.345668,1.017381,0.471561,-0.369091,1.053517,0.403893,-0.183730,1.032097,0.457899,-0.130920,0.747513,0.486461,-0.282394,0.566080,0.190734,-0.292475,1.151471,-0.042572,-0.314798,0.977704,-0.080408,-0.332663,0.806094
40,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121016,-0.078338,0.912051,-0.147787,-0.190853,0.469970,-0.248603,-0.164610,0.050637,0.119665,0.073115,0.860721,0.159444,-0.086456,0.439670,0.094805,-0.133610,0.017227,0.116954,-0.092264,1.054597,0.317584,-0.259642,1.101524,0.392830,-0.339212,1.044908,0.467556,-0.361158,1.091604,0.400098,-0.177709,1.056358,0.454084,-0.117867,0.772054,0.471434,-0.274703,0.605839,0.181864,-0.283809,1.168937,-0.044283,-0.301063,0.989465,-0.046908,-0.319334,0.806354
41,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121527,-0.079170,0.910193,-0.139325,-0.198712,0.469905,-0.241567,-0.158724,0.055309,0.118605,0.073843,0.862265,0.163568,-0.092178,0.441629,0.095628,-0.139581,0.020356,0.112637,-0.089848,1.061058,0.312887,-0.258060,1.118047,0.392857,-0.337972,1.070067,0.461398,-0.358474,1.134116,0.394649,-0.175002,1.076498,0.447556,-0.109973,0.795685,0.467275,-0.266288,0.632480,0.172143,-0.284719,1.178101,-0.045127,-0.306463,0.990452,-0.026291,-0.344234,0.776035
42,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121732,-0.079160,0.908929,-0.131183,-0.202815,0.468123,-0.235943,-0.151025,0.056795,0.118262,0.073875,0.863502,0.167178,-0.093691,0.443280,0.097991,-0.143040,0.019878,0.109738,-0.085060,1.067557,0.311588,-0.250761,1.135890,0.395894,-0.332410,1.095288,0.457249,-0.351152,1.163512,0.391174,-0.166106,1.099241,0.437322,-0.087817,0.821715,0.454748,-0.251688,0.668464,0.169501,-0.278433,1.189564,-0.046263,-0.304844,0.993024,0.023905,-0.349559,0.757839
43,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121954,-0.079846,0.908756,-0.125886,-0.202227,0.467509,-0.232775,-0.146020,0.059620,0.117411,0.074983,0.863899,0.168521,-0.085041,0.442571,0.103061,-0.131464,0.022615,0.109064,-0.077394,1.075074,0.308953,-0.237306,1.159575,0.397384,-0.320767,1.123591,0.453098,-0.333027,1.191607,0.386588,-0.148116,1.125613,0.427739,-0.053371,0.856221,0.443642,-0.235976,0.713023,0.167844,-0.270408,1.198668,-0.043225,-0.300222,1.008924,0.070945,-0.338723,0.770985
44,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121922,-0.080553,0.908346,-0.124495,-0.203859,0.469449,-0.232539,-0.144699,0.062497,0.117840,0.074393,0.863587,0.168615,-0.080456,0.443992,0.110138,-0.123525,0.027377,0.104332,-0.071856,1.081816,0.301809,-0.231433,1.178088,0.392891,-0.312981,1.151526,0.440793,-0.321265,1.229112,0.377945,-0.136097,1.145420,0.412770,-0.037776,0.874842,0.429562,-0.231864,0.752531,0.161786,-0.267261,1.203021,-0.034499,-0.305369,1.006022,0.098101,-0.339415,0.785206
45,1,Subject_02,Fall,T18,0.000000,0.000000,0.887280,-0.121592,-0.081525,0.907844,-0.119335,-0.202355,0.468387,-0.231719,-0.152373,0.062386,0.117788,0.073968,0.864680,0.169844,-0.075739,0.443703,0.116483,-0.113920,0.028763,0.096928,-0.068464,1.086863,0.290662,-0.231810,1.192074,0.381971,-0.310465,1.174684,0.422051,-0.320194,1.261401,0.370273,-0.130987,1.161417,0.402362,-0.029293,0.892962,0.412131,-0.231328,0.792844,0.149329,-0.268223,1.205019,-0.030128,-0.309416,0.993474,0.120537,-0.332113,0.785930
