Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
16,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.110781,-0.067558,0.840374,-0.099442,-0.113208,0.418676,-0.105333,-0.113000,0.026359,0.113313,0.068314,0.838956,0.132718,-0.131626,0.451500,0.027050,-0.010040,0.055363,-0.015130,0.018101,1.100371,-0.001079,-0.006458,1.385078,0.064655,0.012465,1.412026,0.074212,0.054882,1.420553,0.000251,0.120443,1.392164,0.037112,0.209840,1.105715,0.185940,0.040336,1.118907,0.000852,-0.099562,1.420137,-0.022699,-0.237161,1.142379,0.136514,-0.184225,1.212985
17,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.111322,-0.065566,0.839392,-0.105599,-0.110463,0.417935,-0.108811,-0.100952,0.033148,0.113903,0.064073,0.840135,0.125959,-0.134258,0.454209,0.042387,-0.028400,0.053983,-0.015108,0.019737,1.101256,0.003068,-0.010867,1.383181,0.075286,0.012359,1.410062,0.033034,0.071943,1.426553,0.005602,0.116807,1.390478,0.040960,0.211553,1.106100,0.188790,0.041945,1.119757,0.002394,-0.100176,1.419308,-0.021230,-0.234873,1.139940,0.126870,-0.191404,1.213784
18,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.111359,-0.064249,0.839636,-0.108997,-0.099204,0.419055,-0.117000,-0.110828,0.029512,0.113120,0.061699,0.840968,0.118838,-0.128272,0.454859,0.054091,-0.044748,0.052757,-0.015646,0.018842,1.102924,0.002113,-0.013308,1.382144,0.076105,0.014980,1.407372,0.030244,0.073684,1.428045,0.007427,0.114282,1.388074,0.043148,0.211450,1.106289,0.188502,0.042351,1.121877,0.000001,-0.098165,1.418079,-0.023121,-0.230656,1.141185,0.118255,-0.198662,1.213922
19,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.112606,-0.060906,0.838351,-0.112827,-0.094344,0.420310,-0.125520,-0.117985,0.027574,0.113422,0.058627,0.841740,0.113108,-0.130843,0.458694,0.050805,-0.053554,0.059464,-0.014598,0.017606,1.102635,0.001571,-0.010725,1.382864,0.065923,0.002053,1.411946,0.053331,0.066865,1.425069,0.009247,0.113105,1.389214,0.046437,0.212474,1.108119,0.189042,0.042828,1.124694,-0.000512,-0.096685,1.418049,-0.021666,-0.229364,1.142577,0.114535,-0.193315,1.214083
20,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.112830,-0.059825,0.838259,-0.117257,-0.094818,0.421887,-0.129224,-0.112827,0.032955,0.112717,0.056656,0.841501,0.111430,-0.129750,0.461828,0.047157,-0.053076,0.059844,-0.013736,0.016529,1.101182,0.001159,-0.010603,1.385529,0.066583,0.004839,1.411962,0.070575,0.058603,1.427337,0.009159,0.108703,1.391258,0.049252,0.212284,1.111444,0.188885,0.041438,1.126969,-0.001245,-0.096455,1.418124,-0.021056,-0.227877,1.142802,0.106464,-0.196000,1.216748
21,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.115338,-0.056715,0.838525,-0.120572,-0.091804,0.422581,-0.131827,-0.112277,0.030236,0.113907,0.055810,0.841539,0.106051,-0.137721,0.462098,0.045881,-0.050688,0.059700,-0.015438,0.016160,1.102169,0.000631,-0.012202,1.389371,0.070198,0.007454,1.415200,0.078483,0.058935,1.427604,0.009861,0.105923,1.392732,0.052842,0.208832,1.111504,0.190487,0.040667,1.126950,-0.001397,-0.094142,1.420754,-0.021362,-0.225518,1.144443,0.104551,-0.189462,1.218134
22,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.116998,-0.055664,0.839419,-0.124459,-0.091860,0.427080,-0.135752,-0.114105,0.036102,0.115843,0.055186,0.840718,0.100536,-0.145249,0.458891,0.045573,-0.046663,0.062736,-0.014429,0.018043,1.100806,0.003021,-0.011554,1.390675,0.074733,0.004017,1.417482,0.074965,0.063355,1.428683,0.010647,0.102995,1.395344,0.053846,0.203708,1.112902,0.190809,0.038347,1.128246,-0.003153,-0.091864,1.423215,-0.018140,-0.221985,1.147249,0.103099,-0.184849,1.221446
23,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.117612,-0.053874,0.839260,-0.128735,-0.097961,0.427060,-0.137772,-0.112309,0.038857,0.116533,0.053449,0.840046,0.098952,-0.147971,0.455274,0.039898,-0.051089,0.061337,-0.013208,0.018333,1.102598,0.006420,-0.012105,1.395204,0.076948,0.004124,1.422917,0.061043,0.071322,1.435477,0.013589,0.101902,1.399779,0.055233,0.202886,1.113397,0.189849,0.036272,1.129587,-0.004431,-0.090725,1.428966,-0.016347,-0.221487,1.151252,0.096350,-0.186375,1.224373
24,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.118124,-0.052006,0.839576,-0.132627,-0.102526,0.426671,-0.141260,-0.113286,0.036128,0.115954,0.052365,0.838360,0.094250,-0.145500,0.451774,0.033089,-0.058201,0.057723,-0.010678,0.019508,1.102789,0.011170,-0.015504,1.401098,0.085934,0.009580,1.426924,0.058710,0.077148,1.440795,0.019186,0.101124,1.403978,0.057412,0.202220,1.115231,0.189348,0.034425,1.130095,-0.006060,-0.089772,1.438003,-0.018645,-0.219995,1.155473,0.090697,-0.192118,1.226657
25,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.119980,-0.051822,0.840767,-0.138418,-0.112601,0.427997,-0.145194,-0.117053,0.035580,0.116312,0.050926,0.838202,0.087694,-0.142570,0.450438,0.029721,-0.061447,0.053161,-0.011085,0.022489,1.104368,0.022225,-0.015050,1.401878,0.110945,0.021939,1.426873,0.067619,0.083736,1.438917,0.027032,0.102644,1.404417,0.062353,0.204365,1.114173,0.189815,0.033007,1.130465,-0.007893,-0.088435,1.438524,-0.017678,-0.220441,1.158019,0.088564,-0.187796,1.230775
26,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.120435,-0.052631,0.840430,-0.139351,-0.116604,0.426644,-0.146384,-0.118677,0.032797,0.116568,0.049224,0.840005,0.083961,-0.132340,0.447340,0.026903,-0.065334,0.044538,-0.015229,0.026975,1.109523,0.036312,-0.017923,1.398421,0.138519,0.012363,1.414761,0.081003,0.086035,1.436796,0.037334,0.104820,1.403338,0.070123,0.210120,1.112276,0.190233,0.028321,1.132215,-0.007956,-0.088547,1.434378,-0.016659,-0.225605,1.156853,0.084788,-0.196196,1.235098
27,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.119653,-0.053784,0.839701,-0.141082,-0.121465,0.429369,-0.145492,-0.119286,0.031557,0.115849,0.049111,0.840638,0.078216,-0.123793,0.447838,0.021552,-0.072175,0.040920,-0.017674,0.027401,1.111067,0.043477,-0.020855,1.394997,0.146005,0.007052,1.405974,0.078032,0.087651,1.439935,0.044224,0.105371,1.402744,0.079583,0.210479,1.110667,0.192011,0.024226,1.132955,-0.008326,-0.089619,1.429300,-0.019245,-0.233505,1.156717,0.077866,-0.206798,1.237201
28,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.117977,-0.054793,0.838871,-0.141657,-0.131002,0.429156,-0.147086,-0.118157,0.029245,0.114580,0.050799,0.840852,0.069426,-0.113217,0.446550,0.019401,-0.072320,0.036229,-0.018288,0.028158,1.111015,0.047306,-0.021235,1.396952,0.147992,0.004330,1.404250,0.075839,0.085862,1.440427,0.047682,0.104118,1.406187,0.086659,0.212051,1.112500,0.191805,0.020128,1.134227,-0.008890,-0.091608,1.431873,-0.017242,-0.235056,1.155971,0.078517,-0.208875,1.239080
29,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.117737,-0.055557,0.837672,-0.138460,-0.142315,0.431924,-0.148310,-0.123203,0.027357,0.113891,0.052413,0.841287,0.055996,-0.105631,0.446412,0.011988,-0.084141,0.031272,-0.017344,0.025217,1.109653,0.047584,-0.025048,1.398900,0.147942,-0.002612,1.407172,0.084528,0.073221,1.440379,0.053110,0.101218,1.406161,0.090658,0.205166,1.112668,0.191508,0.011533,1.134877,-0.013995,-0.091028,1.430298,-0.017518,-0.235159,1.157765,0.074264,-0.212330,1.241704
30,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.116409,-0.055123,0.835758,-0.134154,-0.151333,0.434442,-0.149766,-0.121145,0.037037,0.112832,0.054962,0.842074,0.046957,-0.098861,0.446757,0.004881,-0.090680,0.032205,-0.014237,0.023207,1.108091,0.048140,-0.027563,1.402828,0.151649,-0.003060,1.408177,0.120129,0.053591,1.438922,0.063706,0.095329,1.409776,0.096886,0.197666,1.115120,0.193768,0.005724,1.134192,-0.021133,-0.085439,1.430886,-0.020649,-0.230308,1.158181,0.069902,-0.210647,1.250450
31,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.115183,-0.058920,0.835854,-0.123871,-0.166782,0.437954,-0.157337,-0.130586,0.044311,0.112222,0.059842,0.842084,0.042247,-0.091685,0.446584,0.002429,-0.084709,0.034214,-0.013405,0.022858,1.107643,0.043586,-0.027485,1.409375,0.141114,-0.007486,1.414805,0.134137,0.040518,1.440837,0.067674,0.090148,1.413843,0.103829,0.192466,1.115042,0.196396,0.000466,1.134323,-0.029447,-0.083037,1.436898,-0.023960,-0.229788,1.158761,0.067009,-0.211624,1.255859
32,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.113996,-0.063291,0.835532,-0.105909,-0.176806,0.437004,-0.153533,-0.128034,0.045788,0.111292,0.064068,0.841541,0.044699,-0.084144,0.443457,0.001248,-0.089222,0.030028,-0.013409,0.021649,1.107597,0.041505,-0.027417,1.408833,0.134528,-0.014036,1.412308,0.139345,0.036076,1.437455,0.074060,0.087067,1.412167,0.115546,0.185326,1.114720,0.197173,-0.010687,1.132044,-0.038713,-0.080031,1.435098,-0.024124,-0.231531,1.155514,0.066281,-0.212723,1.258818
33,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.112636,-0.066988,0.836709,-0.080013,-0.189707,0.437075,-0.148767,-0.133346,0.049630,0.108284,0.069071,0.842270,0.048573,-0.079704,0.440823,0.003874,-0.091160,0.028427,-0.017439,0.023835,1.109655,0.040663,-0.021511,1.407345,0.133481,-0.018241,1.410415,0.162989,0.025878,1.430868,0.079637,0.086752,1.409705,0.127861,0.179846,1.112940,0.199024,-0.021830,1.128318,-0.048355,-0.071342,1.432006,-0.019765,-0.231463,1.153428,0.070809,-0.213803,1.263500
34,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.110199,-0.069911,0.838769,-0.060018,-0.203342,0.437249,-0.147944,-0.135031,0.056664,0.105133,0.071683,0.843394,0.048698,-0.076020,0.440621,0.006814,-0.084562,0.030231,-0.019721,0.026380,1.112085,0.040674,-0.014684,1.403881,0.133455,-0.025800,1.408188,0.181917,0.013599,1.428267,0.086723,0.087720,1.408768,0.132129,0.177288,1.110735,0.201020,-0.029016,1.124285,-0.056192,-0.065019,1.428640,-0.015117,-0.232751,1.147117,0.076511,-0.210312,1.264046
35,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.108838,-0.072232,0.839256,-0.053938,-0.210262,0.435405,-0.150139,-0.139914,0.061046,0.103483,0.073024,0.843170,0.049279,-0.075214,0.436643,0.008976,-0.074477,0.026107,-0.018591,0.030330,1.113087,0.043233,-0.009542,1.396079,0.135432,-0.022061,1.402908,0.173807,0.030033,1.425227,0.094344,0.087638,1.404012,0.136728,0.176988,1.107494,0.201604,-0.033253,1.116447,-0.061816,-0.060709,1.419938,-0.014417,-0.234159,1.145401,0.075643,-0.211861,1.264184
36,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.107390,-0.075425,0.838213,-0.050561,-0.210808,0.432102,-0.134945,-0.120799,0.076512,0.102016,0.074464,0.842877,0.053152,-0.067182,0.437046,0.012925,-0.065268,0.023433,-0.018148,0.032989,1.113259,0.045489,-0.006420,1.390664,0.140045,-0.012409,1.394959,0.161763,0.047769,1.421647,0.100573,0.088793,1.400510,0.140345,0.176198,1.102858,0.201816,-0.033482,1.112071,-0.064695,-0.058959,1.412596,-0.011456,-0.238453,1.144548,0.077449,-0.213350,1.267939
37,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.105833,-0.075618,0.837626,-0.054314,-0.209752,0.431631,-0.120241,-0.113017,0.087729,0.101342,0.074554,0.843527,0.053947,-0.064053,0.440042,0.014141,-0.064871,0.025879,-0.018268,0.031484,1.112852,0.046278,-0.006686,1.388322,0.140843,-0.013437,1.391944,0.160282,0.049553,1.417922,0.102213,0.089326,1.400054,0.140037,0.175000,1.101081,0.200318,-0.035244,1.109923,-0.065001,-0.059665,1.409604,-0.010190,-0.241567,1.143625,0.079222,-0.215261,1.268910
38,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.105115,-0.079069,0.837714,-0.058621,-0.213220,0.430793,-0.125422,-0.137038,0.079760,0.101769,0.077738,0.843062,0.054186,-0.060805,0.435407,0.015582,-0.056569,0.022936,-0.015898,0.031002,1.111606,0.048084,-0.007824,1.390817,0.141411,-0.012314,1.394651,0.160142,0.046263,1.417578,0.101397,0.088951,1.399872,0.140106,0.173306,1.100451,0.200566,-0.037065,1.110654,-0.061596,-0.062142,1.412978,-0.009153,-0.242596,1.143981,0.077579,-0.215553,1.268277
39,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.103387,-0.079370,0.836505,-0.064517,-0.214485,0.432325,-0.120140,-0.127708,0.090390,0.101140,0.078461,0.844619,0.053145,-0.054478,0.436312,0.013995,-0.056069,0.023035,-0.013112,0.029468,1.109990,0.053380,-0.007664,1.391361,0.141654,-0.010794,1.392321,0.159194,0.049459,1.416561,0.102161,0.089369,1.398185,0.138675,0.172566,1.102237,0.201199,-0.035320,1.115222,-0.053796,-0.063928,1.415900,-0.007803,-0.238963,1.146820,0.077876,-0.211723,1.269705
40,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.102550,-0.078225,0.835366,-0.064211,-0.209304,0.433881,-0.131027,-0.148438,0.096189,0.101422,0.077548,0.846171,0.047684,-0.056836,0.440508,0.014017,-0.055012,0.030060,-0.012330,0.027883,1.109040,0.055593,-0.010920,1.395128,0.143176,-0.010356,1.393634,0.165611,0.043867,1.414909,0.098316,0.086229,1.400405,0.133704,0.170855,1.105622,0.203740,-0.032158,1.119585,-0.047089,-0.067531,1.419303,-0.004332,-0.236074,1.147845,0.080601,-0.205996,1.274085
41,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.102217,-0.077165,0.834414,-0.072121,-0.207328,0.432760,-0.127700,-0.131776,0.099531,0.101730,0.077586,0.845469,0.044531,-0.060385,0.440065,0.009204,-0.055606,0.029535,-0.009062,0.025400,1.106233,0.060160,-0.015601,1.395819,0.146460,-0.012187,1.392740,0.172139,0.031881,1.411855,0.094558,0.086723,1.401184,0.126693,0.173159,1.108084,0.205199,-0.027304,1.123247,-0.036958,-0.071992,1.421242,-0.004372,-0.238705,1.153932,0.079040,-0.206058,1.278224
42,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.101144,-0.075369,0.834151,-0.085044,-0.200572,0.432547,-0.127303,-0.124945,0.101430,0.101634,0.076869,0.844756,0.041651,-0.062901,0.441790,0.003749,-0.058797,0.031474,-0.008631,0.024656,1.107807,0.061298,-0.019774,1.399433,0.143528,-0.013385,1.395779,0.160033,0.043195,1.416010,0.092627,0.088817,1.403702,0.119415,0.176207,1.112493,0.205286,-0.021708,1.129663,-0.029325,-0.075237,1.427922,-0.004611,-0.237469,1.161803,0.078974,-0.204717,1.285335
43,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.099368,-0.074536,0.834502,-0.104789,-0.189095,0.432785,-0.126818,-0.111699,0.108692,0.102388,0.076078,0.843905,0.037675,-0.064499,0.444777,-0.001945,-0.064362,0.035729,-0.007043,0.025118,1.107263,0.061056,-0.021088,1.402378,0.142781,-0.016638,1.397309,0.149397,0.050518,1.416847,0.086319,0.091646,1.406060,0.109687,0.183298,1.115483,0.203842,-0.012174,1.133365,-0.020375,-0.077196,1.432790,-0.003564,-0.233983,1.168408,0.082340,-0.196546,1.291671
44,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.099158,-0.073345,0.833717,-0.118559,-0.182490,0.432551,-0.118841,-0.079233,0.124696,0.102309,0.075362,0.843199,0.032301,-0.065094,0.445705,-0.007140,-0.067910,0.037323,-0.007053,0.025546,1.106944,0.058952,-0.019308,1.403621,0.141852,-0.012384,1.401730,0.147737,0.049444,1.420641,0.072138,0.098774,1.407363,0.096832,0.188579,1.118275,0.202081,-0.003137,1.135235,-0.011942,-0.079832,1.434522,-0.004457,-0.233519,1.176486,0.080746,-0.194028,1.295937
45,1,Subject_02,Fall,T19,0.000000,0.000000,0.840506,-0.097883,-0.072619,0.833625,-0.124981,-0.177979,0.435132,-0.147344,-0.127214,0.105270,0.102304,0.073522,0.845039,0.033654,-0.063573,0.449639,-0.009382,-0.072551,0.039248,-0.008964,0.026099,1.107608,0.056800,-0.017433,1.396984,0.143914,-0.009232,1.402349,0.145568,0.055034,1.425876,0.061666,0.107044,1.401677,0.089066,0.195263,1.118605,0.202157,0.005821,1.139261,-0.008924,-0.082261,1.428485,-0.005106,-0.237301,1.180508,0.081923,-0.196489,1.302621
