Frame_ID,Person_ID,Subject,Activity,Trial,Hip_X,Hip_Y,Hip_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,Spine_X,Spine_Y,Spine_Z,Thorax_X,Thorax_Y,Thorax_Z,Neck_X,Neck_Y,Neck_Z,Head_X,Head_Y,Head_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,RElbow_X,RElbow_Y,RElbow_Z,RWrist_X,RWrist_Y,RWrist_Z
11,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.119031,0.064607,0.841515,0.086822,-0.022013,0.435405,0.033199,-0.101836,0.019091,-0.123811,-0.061034,0.853456,-0.127943,-0.194891,0.434315,-0.077359,-0.382157,0.067807,0.056625,-0.008429,1.090339,0.034066,0.012773,1.340050,-0.027073,0.073036,1.445623,-0.039342,0.047211,1.546946,-0.079921,-0.075348,1.342755,-0.158869,-0.156520,1.079272,-0.204011,0.009540,0.941578,0.175690,0.071174,1.320802,0.239848,0.106653,1.054440,0.193096,0.223671,0.849673
12,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.119618,0.064475,0.840466,0.091839,-0.021953,0.435754,0.038169,-0.108845,0.017731,-0.124851,-0.059673,0.855456,-0.145459,-0.195909,0.439586,-0.098874,-0.381272,0.076455,0.057626,-0.007183,1.089493,0.037363,0.011857,1.340091,-0.022143,0.071617,1.445204,-0.035621,0.047934,1.547003,-0.078570,-0.077723,1.338194,-0.152132,-0.168648,1.077460,-0.214402,-0.017373,0.940731,0.179277,0.072868,1.318580,0.237808,0.102629,1.052871,0.186817,0.221107,0.846920
13,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.120458,0.064504,0.840210,0.096322,-0.026840,0.434136,0.043424,-0.110343,0.018432,-0.125459,-0.059541,0.856561,-0.165095,-0.184001,0.445686,-0.109890,-0.366846,0.082614,0.059304,-0.006654,1.090746,0.038814,0.013250,1.340779,-0.020856,0.073024,1.445364,-0.034587,0.050828,1.548268,-0.078424,-0.078582,1.335335,-0.146541,-0.170978,1.076957,-0.215031,-0.034297,0.941025,0.180502,0.075309,1.316727,0.235082,0.107524,1.049787,0.180842,0.224887,0.842310
14,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.121480,0.063829,0.840014,0.095992,-0.028891,0.432617,0.044126,-0.124289,0.018409,-0.125486,-0.059121,0.857804,-0.177827,-0.177970,0.452439,-0.110666,-0.345004,0.081793,0.058814,-0.005907,1.090198,0.037524,0.016258,1.340530,-0.021796,0.075680,1.444311,-0.035650,0.052941,1.547575,-0.079286,-0.078252,1.336387,-0.145205,-0.172742,1.079031,-0.211684,-0.024943,0.941632,0.178473,0.080531,1.314943,0.227817,0.114867,1.047524,0.174563,0.234234,0.840151
15,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.122343,0.063735,0.840228,0.098493,-0.028085,0.430880,0.047286,-0.138134,0.016980,-0.126024,-0.057903,0.857985,-0.187142,-0.169128,0.457047,-0.112907,-0.326159,0.086178,0.056993,-0.006858,1.090581,0.034679,0.015438,1.341770,-0.023314,0.075635,1.443987,-0.037597,0.054223,1.548337,-0.080858,-0.080795,1.335995,-0.145089,-0.174346,1.077580,-0.207010,-0.041218,0.937701,0.175654,0.083321,1.315786,0.220672,0.123249,1.050852,0.166076,0.240104,0.843091
16,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.122526,0.063356,0.840830,0.101002,-0.030289,0.431851,0.051125,-0.158539,0.018992,-0.125303,-0.058236,0.856410,-0.193255,-0.162975,0.453020,-0.121982,-0.323889,0.080962,0.055940,-0.007230,1.089444,0.030794,0.012992,1.341012,-0.026238,0.072048,1.442202,-0.040997,0.051020,1.546805,-0.083798,-0.084802,1.333266,-0.141270,-0.179930,1.072036,-0.221537,-0.096443,0.909413,0.172429,0.081250,1.316523,0.212235,0.134408,1.053226,0.160154,0.247524,0.844136
17,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.122432,0.063899,0.840989,0.102589,-0.030487,0.433292,0.057165,-0.172372,0.020955,-0.125830,-0.058414,0.856518,-0.200200,-0.151626,0.455061,-0.131875,-0.299038,0.077450,0.054599,-0.007632,1.090492,0.027254,0.013079,1.341423,-0.028965,0.074335,1.441879,-0.042836,0.053129,1.547274,-0.086927,-0.086136,1.333103,-0.141634,-0.178393,1.064940,-0.210349,-0.092010,0.900207,0.168542,0.082132,1.317000,0.206015,0.144748,1.054072,0.155657,0.251601,0.846707
18,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.121955,0.066268,0.841588,0.103355,-0.024301,0.433887,0.063560,-0.173181,0.021431,-0.123395,-0.062758,0.855228,-0.205399,-0.139436,0.458428,-0.130264,-0.257753,0.072565,0.054539,-0.006575,1.090525,0.025221,0.015167,1.341062,-0.032030,0.076822,1.440785,-0.045490,0.056757,1.545323,-0.088843,-0.084842,1.331485,-0.140885,-0.180571,1.061481,-0.203886,-0.110579,0.893221,0.166958,0.085046,1.315776,0.201657,0.144207,1.050683,0.152422,0.251197,0.846410
19,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.121997,0.067307,0.841370,0.104090,-0.014236,0.427286,0.072978,-0.163169,0.012628,-0.123712,-0.064850,0.853248,-0.210545,-0.112684,0.456394,-0.122892,-0.195693,0.062870,0.052709,-0.003894,1.091056,0.021736,0.016839,1.340484,-0.034889,0.080496,1.436934,-0.049554,0.060813,1.541216,-0.092904,-0.083408,1.328477,-0.138744,-0.181159,1.059666,-0.208923,-0.164316,0.873018,0.163041,0.088317,1.314251,0.196541,0.142595,1.048409,0.148347,0.257123,0.845544
20,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.119986,0.069576,0.842183,0.103546,-0.014120,0.425978,0.077696,-0.155273,0.007437,-0.122176,-0.067920,0.852158,-0.210008,-0.092059,0.456499,-0.124829,-0.156698,0.046539,0.050673,-0.003415,1.090080,0.016923,0.018086,1.339112,-0.039896,0.084186,1.434548,-0.055182,0.062747,1.538766,-0.097412,-0.083061,1.325591,-0.141335,-0.178029,1.057839,-0.203993,-0.188194,0.863824,0.157464,0.089207,1.313918,0.190310,0.141811,1.047341,0.144628,0.252660,0.844206
21,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.118632,0.071155,0.844537,0.102613,-0.015506,0.427151,0.084289,-0.155795,0.006132,-0.121161,-0.070547,0.849288,-0.217803,-0.081569,0.457425,-0.141516,-0.140480,0.036346,0.046743,-0.002520,1.089631,0.010880,0.020681,1.337658,-0.046072,0.090314,1.430435,-0.060732,0.067585,1.534813,-0.104682,-0.082248,1.322199,-0.146585,-0.175629,1.055230,-0.205871,-0.189179,0.855391,0.151563,0.091844,1.313608,0.186506,0.138889,1.047356,0.142985,0.247870,0.842342
22,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.117966,0.070930,0.846007,0.107922,-0.019177,0.429134,0.095197,-0.165496,0.009050,-0.121406,-0.071470,0.847097,-0.208319,-0.057546,0.457029,-0.143902,-0.113231,0.025458,0.045246,-0.002165,1.088530,0.008691,0.022743,1.336544,-0.048422,0.094158,1.426248,-0.061953,0.070872,1.531133,-0.108897,-0.079714,1.318459,-0.146914,-0.177034,1.051947,-0.197980,-0.161816,0.859307,0.150065,0.087212,1.311859,0.188902,0.127144,1.044108,0.147189,0.242173,0.837528
23,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.117190,0.070396,0.846174,0.110514,-0.032805,0.429737,0.105177,-0.193294,0.016233,-0.121304,-0.071683,0.846342,-0.205774,-0.059520,0.454157,-0.150592,-0.142824,0.023074,0.046390,-0.004762,1.087052,0.011194,0.021833,1.335598,-0.044658,0.097189,1.422879,-0.057717,0.069838,1.527805,-0.107048,-0.081344,1.316610,-0.144375,-0.181385,1.051664,-0.191201,-0.154192,0.862228,0.152175,0.081044,1.309000,0.194874,0.113687,1.039891,0.151103,0.231068,0.834257
24,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.116169,0.072199,0.845841,0.116986,-0.041418,0.433308,0.117145,-0.208100,0.028937,-0.119924,-0.072415,0.845887,-0.207479,-0.080225,0.454307,-0.162082,-0.193462,0.034730,0.046745,-0.006067,1.087479,0.011566,0.022987,1.336109,-0.043228,0.099711,1.422419,-0.055828,0.072795,1.528286,-0.107025,-0.081193,1.319879,-0.140975,-0.190556,1.057601,-0.208517,-0.174573,0.875489,0.154676,0.081438,1.310363,0.199417,0.111743,1.040961,0.151694,0.233219,0.833768
25,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.116337,0.074618,0.846427,0.123097,-0.041325,0.436945,0.130595,-0.223275,0.037781,-0.119041,-0.072891,0.846011,-0.206162,-0.090387,0.454096,-0.155631,-0.227373,0.044306,0.044750,-0.010940,1.087968,0.009915,0.015788,1.336944,-0.042726,0.090878,1.423009,-0.056135,0.061926,1.529025,-0.109934,-0.085888,1.324035,-0.147611,-0.196092,1.060614,-0.219002,-0.136115,0.881701,0.155115,0.072978,1.312210,0.204031,0.100430,1.045106,0.154512,0.222168,0.833971
26,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.115215,0.078857,0.846786,0.128997,-0.036864,0.434056,0.146283,-0.225897,0.042797,-0.118644,-0.076107,0.847013,-0.195951,-0.084871,0.447794,-0.135852,-0.236110,0.046700,0.043375,-0.011132,1.090797,0.011080,0.015554,1.338321,-0.039546,0.090464,1.424490,-0.054042,0.064276,1.531609,-0.106837,-0.089358,1.326216,-0.150358,-0.200535,1.064045,-0.244867,-0.080040,0.928563,0.156537,0.072141,1.314853,0.214547,0.099025,1.049028,0.172042,0.214448,0.838495
27,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.112934,0.078503,0.845926,0.133214,-0.035018,0.434957,0.155740,-0.229734,0.048032,-0.116092,-0.077303,0.845682,-0.185006,-0.073208,0.442850,-0.112652,-0.233200,0.047496,0.042935,-0.012235,1.089561,0.011243,0.014975,1.336259,-0.038281,0.088191,1.424115,-0.054455,0.057854,1.530455,-0.104644,-0.091437,1.327144,-0.146589,-0.213511,1.067358,-0.238021,-0.104124,0.930276,0.154788,0.068121,1.315973,0.222349,0.087190,1.052087,0.187909,0.204552,0.840679
28,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.111266,0.079355,0.847224,0.127748,-0.034514,0.433330,0.166462,-0.235006,0.055217,-0.112929,-0.078398,0.844761,-0.174171,-0.077718,0.441214,-0.099719,-0.247347,0.050202,0.040515,-0.010682,1.090022,0.008088,0.013848,1.338266,-0.041401,0.087033,1.426560,-0.056216,0.055642,1.533421,-0.110130,-0.090409,1.327896,-0.141369,-0.210347,1.062455,-0.222964,-0.178585,0.857947,0.151207,0.068499,1.318696,0.224045,0.078319,1.052713,0.206347,0.188402,0.838248
29,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.109082,0.081590,0.848657,0.117297,-0.038387,0.434723,0.176745,-0.244707,0.067353,-0.110172,-0.079439,0.845454,-0.169375,-0.082593,0.441858,-0.080018,-0.262575,0.059319,0.038913,-0.011957,1.090446,0.005502,0.010495,1.339371,-0.045938,0.084117,1.427646,-0.060642,0.049332,1.533945,-0.114264,-0.097083,1.323602,-0.119734,-0.220082,1.057874,-0.203704,-0.252171,0.851464,0.147360,0.066280,1.320515,0.225519,0.069284,1.055365,0.215223,0.165095,0.837766
30,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.109475,0.080648,0.849652,0.100170,-0.033452,0.433728,0.186313,-0.256214,0.085268,-0.112874,-0.077311,0.844508,-0.159741,-0.082881,0.439905,-0.057052,-0.278489,0.055237,0.037874,-0.013708,1.089819,0.005808,0.004593,1.339044,-0.048229,0.076831,1.428989,-0.064258,0.036686,1.534053,-0.113520,-0.099446,1.320437,-0.124990,-0.214456,1.054516,-0.189033,-0.247672,0.849018,0.146419,0.058946,1.323599,0.230125,0.057225,1.060746,0.225358,0.141745,0.839386
31,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.108607,0.080360,0.849185,0.078096,-0.020277,0.430944,0.192067,-0.260503,0.113243,-0.111784,-0.077540,0.846360,-0.148731,-0.086195,0.438255,-0.033870,-0.279149,0.064965,0.040156,-0.011957,1.090373,0.009551,0.004016,1.338675,-0.046450,0.077227,1.430298,-0.063969,0.036170,1.535008,-0.110580,-0.098664,1.318265,-0.132451,-0.215201,1.053568,-0.196000,-0.250105,0.838581,0.151049,0.053471,1.325790,0.236085,0.049145,1.063230,0.235987,0.125414,0.841041
32,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.107837,0.080988,0.850468,0.057684,0.011026,0.431824,0.193231,-0.259392,0.137514,-0.111009,-0.076697,0.845679,-0.144646,-0.071537,0.429673,-0.006062,-0.282515,0.072486,0.041451,-0.011953,1.089720,0.012705,0.004933,1.337470,-0.044253,0.078451,1.428238,-0.063314,0.036343,1.531988,-0.110140,-0.097617,1.316561,-0.138487,-0.210469,1.055076,-0.195058,-0.234722,0.832870,0.154605,0.048507,1.323838,0.240487,0.036107,1.061656,0.245956,0.111951,0.841830
33,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.108260,0.080689,0.852413,0.038997,0.023820,0.434859,0.190741,-0.252303,0.174648,-0.108929,-0.076445,0.842518,-0.132236,-0.068143,0.423813,0.027464,-0.278700,0.081691,0.041932,-0.014033,1.089164,0.014155,0.001335,1.336784,-0.042926,0.076902,1.426931,-0.061972,0.036411,1.529172,-0.107916,-0.100609,1.313891,-0.145251,-0.207240,1.053417,-0.197612,-0.218828,0.831516,0.157296,0.043100,1.320251,0.247378,0.027067,1.062323,0.257861,0.100952,0.847645
34,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.109023,0.081547,0.851894,0.016290,0.038635,0.443296,0.184226,-0.232555,0.206364,-0.106955,-0.077476,0.842394,-0.127493,-0.057184,0.428036,0.027395,-0.270284,0.091662,0.042383,-0.013639,1.088657,0.016495,0.005405,1.337025,-0.038981,0.080319,1.425535,-0.059180,0.044893,1.527400,-0.104504,-0.099247,1.313537,-0.149022,-0.209439,1.051823,-0.201153,-0.185736,0.833046,0.159523,0.046587,1.318695,0.251166,0.027649,1.063062,0.267400,0.095360,0.849812
35,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.109110,0.083872,0.851557,0.004863,0.064126,0.446607,0.185944,-0.205529,0.220026,-0.106281,-0.079501,0.842986,-0.123024,-0.067407,0.427706,0.035075,-0.290414,0.107023,0.042486,-0.009644,1.091072,0.017486,0.011971,1.339514,-0.035968,0.086229,1.427588,-0.057474,0.051428,1.530083,-0.101965,-0.095510,1.315448,-0.157829,-0.216858,1.057596,-0.226679,-0.166735,0.844169,0.161159,0.053423,1.321605,0.260162,0.027117,1.068980,0.283818,0.077399,0.856253
36,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.105708,0.089008,0.851303,-0.015731,0.054435,0.446087,0.185367,-0.194463,0.233112,-0.101221,-0.084526,0.841604,-0.126054,-0.072615,0.439715,0.050218,-0.309784,0.143926,0.042841,-0.007720,1.091588,0.018877,0.013688,1.340306,-0.033653,0.087732,1.427892,-0.055388,0.053165,1.530085,-0.094961,-0.096432,1.320881,-0.172306,-0.228430,1.074413,-0.266346,-0.179571,0.881893,0.162589,0.055527,1.323771,0.268830,0.031040,1.074769,0.306657,0.053218,0.866312
37,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.103319,0.092536,0.849223,-0.016154,0.094897,0.453413,0.198463,-0.156074,0.237134,-0.100606,-0.086141,0.841809,-0.140638,-0.081470,0.439311,0.072094,-0.292357,0.184330,0.043386,-0.009860,1.093044,0.019038,0.008245,1.340093,-0.029481,0.084048,1.426004,-0.050562,0.049523,1.529145,-0.089702,-0.107088,1.327218,-0.186146,-0.248798,1.103070,-0.311049,-0.249297,0.931440,0.161469,0.049112,1.328466,0.280030,0.023086,1.087251,0.339386,0.002383,0.891191
38,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.102038,0.090564,0.848092,-0.021715,0.105204,0.450023,0.201289,-0.139627,0.239697,-0.100036,-0.084340,0.842600,-0.140243,-0.057715,0.439758,0.073213,-0.267308,0.201395,0.043094,-0.014073,1.092247,0.014655,-0.009262,1.338953,-0.028599,0.071839,1.424296,-0.050061,0.029688,1.527079,-0.088975,-0.127664,1.331512,-0.210203,-0.296853,1.142614,-0.353396,-0.308979,1.012718,0.156642,0.034476,1.336288,0.294242,0.007256,1.111660,0.383297,-0.051914,0.941189
39,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.103709,0.088308,0.850361,-0.008291,0.162238,0.474302,0.211151,-0.095956,0.274644,-0.101410,-0.084176,0.838349,-0.123343,-0.007448,0.438464,0.074974,-0.149744,0.189311,0.039860,-0.017138,1.091476,0.009702,-0.021647,1.337465,-0.026272,0.059716,1.422737,-0.050261,0.009710,1.523095,-0.092513,-0.137803,1.329092,-0.234737,-0.325385,1.188656,-0.390559,-0.363652,1.104483,0.151885,0.022965,1.343902,0.315202,0.004492,1.160902,0.445452,-0.014793,1.034446
40,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.104413,0.087025,0.851371,-0.005906,0.192672,0.480909,0.219455,-0.076124,0.299091,-0.100370,-0.084774,0.834155,-0.095900,0.004130,0.410463,0.160490,-0.143638,0.160268,0.039443,-0.024236,1.086730,0.009465,-0.034510,1.331906,-0.013295,0.046662,1.415323,-0.038238,-0.008888,1.513308,-0.089135,-0.144009,1.316763,-0.272441,-0.330959,1.216578,-0.453182,-0.343699,1.180364,0.148814,0.004899,1.348490,0.346976,0.012650,1.230119,0.528302,0.172479,1.159971
41,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.104186,0.087270,0.847570,0.001513,0.183521,0.463526,0.210622,-0.112084,0.322924,-0.102666,-0.085647,0.840712,-0.117960,0.008202,0.443626,0.167796,-0.194047,0.240413,0.039328,-0.028347,1.083195,0.014466,-0.043981,1.328989,-0.001382,0.036566,1.408208,-0.024197,-0.026246,1.502439,-0.082305,-0.149139,1.315177,-0.302758,-0.320004,1.270867,-0.446326,-0.245287,1.293925,0.150862,-0.015721,1.345805,0.363677,-0.028846,1.315927,0.501179,0.164192,1.318606
42,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.105081,0.087778,0.845017,0.013778,0.180229,0.446299,0.206215,-0.156346,0.351680,-0.105123,-0.081937,0.842520,-0.157681,-0.004445,0.470222,0.128895,-0.216744,0.320258,0.042298,-0.030220,1.079691,0.022882,-0.052805,1.329093,0.013446,0.031052,1.409562,-0.006651,-0.036341,1.501741,-0.071761,-0.146536,1.314337,-0.311387,-0.324928,1.336929,-0.435312,-0.250945,1.420173,0.158005,-0.023198,1.342205,0.367413,-0.028157,1.394462,0.463274,0.148375,1.481857
43,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.106678,0.088195,0.845731,0.025739,0.170951,0.440701,0.194637,-0.189398,0.385213,-0.107714,-0.081900,0.842667,-0.179089,-0.004209,0.487161,0.092548,-0.248994,0.378475,0.041416,-0.032297,1.078605,0.029344,-0.052949,1.329119,0.022030,0.030027,1.408035,0.006246,-0.038984,1.506209,-0.064369,-0.147326,1.312772,-0.300279,-0.287528,1.401336,-0.407686,-0.233296,1.543788,0.163375,-0.020683,1.338959,0.352161,-0.058448,1.449326,0.421309,0.053364,1.616021
44,1,Subject_02,Fall,T22,0.000000,0.000000,0.845025,0.106295,0.090657,0.844053,0.038774,0.165152,0.438217,0.188856,-0.220771,0.418421,-0.109291,-0.082542,0.843439,-0.204992,-0.034747,0.465913,0.059295,-0.309651,0.420576,0.041176,-0.032345,1.079823,0.032449,-0.053228,1.331978,0.024774,0.026726,1.408170,0.011417,-0.035891,1.511433,-0.062954,-0.153070,1.317904,-0.285869,-0.250984,1.451326,-0.375240,-0.197504,1.635936,0.164167,-0.023294,1.343206,0.347793,-0.057052,1.503295,0.401203,0.017616,1.695552
45,1,Subject_02,Fall,T22,-0.000028,0.000066,0.845010,0.106302,0.090100,0.840624,0.055452,0.168554,0.441580,0.189754,-0.227755,0.449304,-0.110397,-0.083776,0.842911,-0.198585,-0.024341,0.466652,0.049782,-0.288262,0.464264,0.036537,-0.032824,1.081747,0.030855,-0.051776,1.336327,0.022671,0.024402,1.418234,0.014737,-0.023724,1.520597,-0.061795,-0.151645,1.330224,-0.267545,-0.233826,1.477928,-0.337218,-0.186814,1.679553,0.160728,-0.015217,1.347018,0.336862,-0.030451,1.537380,0.337279,-0.000521,1.756997
